width,height,aspect_ratio_hw,mean_intensity,std_intensity,q25,median,q75,entropy,edge_density,hf_energy,dataset,path
383,250,0.6527415143603134,59.32427154046997,35.574474478072304,28.0,52.0,83.0,6.877116409994904,0.12929203725898358,1335.1927803568867,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides404.jpg
382,295,0.7722513089005235,83.94483095216967,39.41133664961479,51.0,83.0,111.0,7.224882785306677,0.09981787990786865,762.9761525652252,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides405.jpg
380,260,0.6842105263157895,80.76098178137651,38.81259585510629,49.0,76.0,107.0,7.17648563416818,0.10357473945864447,901.019780451397,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides406.jpg
384,297,0.7734375,68.80139941077441,34.91123374887817,41.0,66.0,91.0,7.042357733688451,0.0878290170065627,893.3010618794918,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides407.jpg
384,272,0.7083333333333334,91.80321308210785,40.92204061417049,63.0,87.0,116.0,7.286408989057023,0.06068810035358839,493.899955384258,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides408.jpg
383,243,0.6344647519582245,78.4012184508268,43.588202733882675,42.0,71.0,105.0,7.2588536416464695,0.1540608368309463,1326.2536306432285,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides409.jpg
407,485,1.1916461916461916,69.64817244611059,41.68192408650456,43.0,54.0,86.0,6.828506375364654,0.03638602776533811,906.7272748980448,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides41.jpg
380,253,0.6657894736842105,75.68513625962139,42.64073527218886,39.0,70.0,102.0,7.23108088523369,0.1662269129287599,1398.393565601975,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides410.jpg
371,263,0.7088948787061995,64.88314390251402,37.895037376897854,32.0,57.0,88.0,6.918434240971316,0.07076542191046008,639.4499995095157,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides411.jpg
381,276,0.7244094488188977,90.7773498421393,36.16264228219484,65.0,90.0,114.0,7.150039414094724,0.11944497607655502,758.6394306722036,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides412.jpg
378,296,0.783068783068783,70.55955955955956,39.30785671491149,38.0,62.0,95.0,7.044309864965076,0.1545924560535899,1372.2990829323348,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides413.jpg
384,297,0.7734375,78.80315305836139,40.02833075192489,46.0,72.0,103.0,7.160505800273423,0.13638769317620492,1188.1545007912057,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides414.jpg
381,298,0.7821522309711286,71.07648540576723,41.360209491011325,34.0,64.0,99.0,7.060837074485638,0.14776714513556619,1227.4810605241273,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides415.jpg
382,298,0.7801047120418848,71.08097614111529,49.14276905001147,29.0,61.0,102.0,7.325284881869901,0.16497432770398648,1434.6492837389521,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides416.jpg
383,298,0.7780678851174935,78.71609686859306,37.15394102400394,49.0,74.0,103.0,7.126301679896513,0.10383944153577661,940.8276408890799,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides417.jpg
382,299,0.7827225130890052,74.01772049939589,43.51668857707809,39.0,64.0,97.0,7.189766316209949,0.21252796420581654,1901.1824529663074,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides418.jpg
268,426,1.5895522388059702,18.77366687688319,29.836374597250312,0.0,2.0,34.0,4.492801656257253,0.017642652566644636,1205.1893036993686,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides42.jpg
410,490,1.1951219512195121,66.93106520657044,48.34037462026237,36.0,45.0,94.0,6.851822866395163,0.05057474712626437,1637.076140158053,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides43.jpg
410,490,1.1951219512195121,85.44617222498755,52.84935138480066,42.0,65.0,123.0,7.217992069245883,0.03060484697576512,686.2904678508376,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides44.jpg
366,278,0.7595628415300546,78.56103314070056,36.26703237300612,51.0,74.0,102.0,7.127360950346813,0.07276593640274961,619.0846287987237,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides440.jpg
385,303,0.787012987012987,55.7961253268184,37.26173640770103,26.0,44.0,78.0,6.72753972569358,0.10984926876379691,1211.4695935494588,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides444.jpg
829,486,0.586248492159228,65.07087472139074,50.85431169493738,21.0,51.0,97.0,7.2380354839863354,0.012759599581652473,324.90392695238614,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides45.jpg
409,518,1.2665036674816625,50.951756331951934,37.93085761506681,21.0,44.0,78.0,6.802484663366657,0.014909735654416506,736.563655891364,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides46.jpg
405,489,1.2074074074074075,41.76730541038653,35.735646822871914,14.0,35.0,62.0,6.746840572566315,0.02186130498295731,1325.0274868985578,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides47.jpg
410,489,1.1926829268292682,88.39340116714051,44.50969002037345,50.0,84.0,116.0,7.330012589243633,0.01941460579582348,543.1741598098929,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides48.jpg
413,489,1.1840193704600483,59.87414152517615,47.921897307006994,22.0,42.0,89.0,7.161150506523944,0.027942463791182558,1333.6220851153992,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides49.jpg
670,491,0.7328358208955223,53.94642672584126,45.47435535483248,22.0,47.0,82.0,6.277793056632951,0.010133919038467405,170.29410426230547,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides5.jpg
404,490,1.2128712871287128,86.54317033744191,43.50418426574025,55.0,70.0,112.0,7.12568189115094,0.03781962479765765,727.5031654429068,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides50.jpg
414,493,1.1908212560386473,90.43059352676603,43.02857836887919,57.0,76.0,115.0,7.056171039243411,0.04827850941947676,764.8777989761234,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides51.jpg
410,490,1.1951219512195121,97.94793429566948,50.76605736466127,61.0,95.0,128.0,7.58282870037309,0.025214873925630373,795.1104623701879,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides52.jpg
409,520,1.271393643031785,92.5675945081813,58.11566174797522,49.0,85.0,136.0,7.569596791101944,0.022006875968113643,608.2024106085213,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides53.jpg
671,491,0.7317436661698957,32.155487295916664,42.20610958815955,10.0,16.0,35.0,5.393622085326061,0.017718550106609807,257.4308740311318,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides54.jpg
412,489,1.1868932038834952,105.20883217185856,42.17948158060654,71.0,100.0,136.0,7.3484550433849645,0.01688704080411631,636.3751045231041,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides55.jpg
413,491,1.188861985472155,68.78279737453337,54.05832701086805,18.0,61.0,115.0,7.273001600535464,0.018486229443233602,1064.4084019038828,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides56.jpg
317,390,1.2302839116719242,31.547326700639005,45.97039837135822,0.0,9.0,49.0,5.342485957055895,0.06316097751456184,3103.592709255847,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides58.jpg
620,686,1.1064516129032258,76.71252233612339,41.12793371300188,50.0,70.0,99.0,7.178369431039947,0.03497517776493756,2332.676836375779,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides59.jpg
639,688,1.0766823161189358,77.04669587291188,37.80287006152215,51.0,73.0,96.0,7.146235735002869,0.027448859928908116,1148.0842196406961,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides60.jpg
408,490,1.2009803921568627,73.30175070028011,46.60716741186851,36.0,70.0,100.0,7.417219891589743,0.025806062615878568,680.7581405869694,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides61.jpg
407,483,1.1867321867321867,63.09146356972444,49.934359499713686,19.0,61.0,94.0,7.1642211559094715,0.035085746990168226,1341.7688657320657,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides62.jpg
515,374,0.7262135922330097,67.29378017756088,40.05877732365115,44.0,58.0,79.0,6.888203062602739,0.08126871198923441,1210.3792493330484,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides63.jpg
412,493,1.1966019417475728,65.86892219224482,55.75662532093899,24.0,34.0,106.0,6.887834115428801,0.04210927145767808,851.3825932282291,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides64.jpg
415,488,1.1759036144578314,58.36942030416749,52.46215394344064,22.0,32.0,80.0,6.740288519890006,0.023266771816008492,833.8577964238108,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides65.jpg
413,492,1.1912832929782082,117.59007559203921,50.591447388285935,85.0,124.0,152.0,7.622932668264961,0.034667708065568584,411.3274234291892,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides66.jpg
822,489,0.5948905109489051,62.25475795978684,51.794933008410545,22.0,45.0,94.0,7.15831971761655,0.013208602064655258,490.0515220979732,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides67.jpg
414,490,1.183574879227053,102.90266686384699,43.11626845550408,70.0,101.0,135.0,7.4196565672655,0.01009125704976802,431.5688748827169,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides68.jpg
407,488,1.199017199017199,128.81039291899947,43.01167108557552,99.0,133.0,160.0,7.416304994616717,0.011030638977958952,216.33416138236305,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides69.jpg
813,491,0.6039360393603936,29.95498555800222,34.1874936656043,0.0,22.0,48.0,5.593130245404584,0.018048155222680204,471.3333934888434,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides70.jpg
409,474,1.158924205378973,56.33874428729122,46.364900164850255,24.0,45.0,76.0,7.151364577015271,0.04440264477884177,678.526207097789,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides71.jpg
417,488,1.170263788968825,46.48587687227268,41.54689532321761,18.0,30.0,67.0,6.880260962320143,0.042775627862896855,727.9456340132681,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides72.jpg
409,486,1.1882640586797066,131.4398764425931,37.905180455986944,104.0,131.0,157.0,7.262604686408994,0.013856882959369314,189.78772751973202,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides73.jpg
407,487,1.1965601965601966,126.7691224919151,39.83183681489885,94.0,122.0,156.0,7.26968016871357,0.01550305094366397,239.85066190013615,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides74.jpg
412,485,1.1771844660194175,79.8251025923331,46.68729036044032,46.0,72.0,106.0,7.458194328358408,0.0357372664937363,670.0199110896677,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides75.jpg
364,495,1.35989010989011,66.83187923187923,49.548709919737014,30.0,60.0,94.0,7.335506651710812,0.04472959257648253,943.5687649294141,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides76.jpg
419,495,1.1813842482100239,60.715030978038136,40.46291508733277,28.0,55.0,86.0,7.194741527046606,0.021250217926118205,945.4295744874421,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides77.jpg
414,502,1.21256038647343,32.82195854264103,44.127172411838984,0.0,12.0,56.0,5.552878221120042,0.041109065162652905,1733.1000585054196,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides78.jpg
414,490,1.183574879227053,75.35111899832397,46.85855300189147,36.0,69.0,107.0,7.425643545518261,0.01680555761870101,591.1602172266862,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides79.jpg
410,440,1.0731707317073171,46.14960088691796,49.127706707717955,0.0,30.0,83.0,6.201659325567888,0.02178768149439435,951.8849381447075,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides80.jpg
404,491,1.2153465346534653,86.61360932427255,33.25851101721048,63.0,82.0,103.0,6.979222258715565,0.021912189193295184,627.5027705741045,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides81.jpg
411,491,1.194647201946472,91.65455077031334,31.428521817039776,71.0,87.0,107.0,6.86837609527623,0.028551518168242907,709.0359821555526,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides82.jpg
325,385,1.1846153846153846,34.50893106893107,45.05470634231957,0.0,18.0,56.0,5.457638419764173,0.06554623199588477,2769.514263940209,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides83.jpg
337,298,0.884272997032641,64.64433513233625,33.791757612514544,41.0,62.0,85.0,7.036402357472518,0.13144340227673562,1205.6233934268305,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides84.jpg
243,302,1.242798353909465,78.7811571689423,32.459564052920015,55.0,78.0,101.0,7.0151936458286235,0.12765986656050082,1274.9443549638531,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides85.jpg
274,319,1.1642335766423357,72.12016337551198,35.70959332957362,47.0,70.0,96.0,7.158823428589084,0.09154053493676136,776.6587183434036,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides87.jpg
247,301,1.2186234817813766,71.74758900829892,40.44474883074306,39.0,67.0,97.0,7.215405591946894,0.1259620596205962,1259.72610863675,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides88.jpg
243,300,1.2345679012345678,59.5220438957476,33.789578343057784,32.0,57.0,81.0,6.98520362678364,0.10584869675778767,1052.0660125081433,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides89.jpg
243,296,1.2181069958847737,62.03883049716383,35.61475390990407,33.0,57.0,84.0,7.019963876415771,0.09970584115422328,925.8477382304314,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides90.jpg
334,297,0.8892215568862275,73.52130083267808,35.874597118224656,43.0,69.0,98.0,7.036213974799584,0.09495982468955443,886.6172755549077,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides91.jpg
244,232,0.9508196721311475,82.83528829847371,42.41307537164075,45.0,80.0,114.0,7.280945489816168,0.17932410525003117,1521.6217204279383,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides92.jpg
243,298,1.2263374485596708,62.85142375783688,38.22329822712185,28.0,54.0,92.0,6.805719022917702,0.13534797005871385,1298.7946985690508,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides93.jpg
241,299,1.2406639004149378,89.53882235390444,39.24529814942478,58.0,87.0,114.0,7.194381875876298,0.1802013422818792,1637.8399762707725,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides94.jpg
242,295,1.21900826446281,87.18914413783443,38.25014485656141,56.0,85.0,112.0,7.158825459991032,0.15331526801592005,1349.1152585335153,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides95.jpg
243,299,1.2304526748971194,40.38411990585904,30.978892255608162,12.0,37.0,63.0,6.648819505495045,0.07213378445837262,871.7199676456678,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides96.jpg
246,299,1.2154471544715446,38.28350599559507,30.489675190903277,9.0,35.0,60.0,6.512585921965566,0.10704013148883715,1345.7691270355974,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides97.jpg
244,299,1.2254098360655739,73.22131147540983,34.98455963905081,48.0,69.0,93.0,7.056513973036109,0.14015245670726656,1279.0608633037264,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides98.jpg
244,300,1.2295081967213115,65.71023224043716,32.63767617693112,40.0,62.0,85.0,6.923649340316403,0.10402301223557263,1002.9793474039095,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides4\tiroides99.jpg
384,300,0.78125,72.441875,40.50319933297365,39.0,65.0,97.0,7.142510204955408,0.10966057441253264,1022.6841625657452,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\117.jpg
322,419,1.3012422360248448,47.12477208378422,50.60144816580682,12.0,35.0,64.0,6.316252361583178,0.0818688607670408,3820.1223042420384,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides (43).jpg
317,383,1.2082018927444795,76.35559380945713,49.55320225399157,46.0,65.0,91.0,7.110021275198431,0.09267512757638015,3450.3101588017034,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides (57).jpg
412,469,1.1383495145631068,73.85835903699257,43.1248362067609,47.0,75.0,96.0,7.22910043205726,0.01899681826689126,969.3995267982561,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides1.jpg
412,492,1.1941747572815533,57.00581142947352,39.592062849673766,29.0,52.0,79.0,7.091491265201819,0.020148562197412304,1376.0686157820912,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides10.jpg
383,244,0.6370757180156658,87.39150579976886,37.014546447741466,59.0,86.0,111.0,7.172874221680751,0.15213410035981298,1106.593312962108,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides100.jpg
415,494,1.1903614457831326,58.19033705672894,47.00673452149874,19.0,47.0,87.0,7.233969842471637,0.021136490578240293,1068.5048240544231,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (1).jpg
412,494,1.1990291262135921,83.4368932038835,51.13751274535178,48.0,63.0,111.0,7.238269519363116,0.041485912260700905,771.4367728137856,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (10).jpg
415,489,1.1783132530120481,89.46626752408406,49.87979128272827,54.0,69.0,118.0,7.2747157262319195,0.05336283361051715,1437.4093137521336,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (11).jpg
415,493,1.1879518072289157,61.50318433979325,45.93933166124394,32.0,45.0,81.0,7.091158220130308,0.036565727976120344,696.917493555762,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (12).jpg
411,509,1.2384428223844282,41.596021013484766,40.28751568104606,16.0,28.0,58.0,6.614747739834071,0.020722104858843866,683.1878116872566,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (13).jpg
409,491,1.2004889975550121,48.885284758912256,40.54078517646273,13.0,46.0,74.0,6.881235796161538,0.019702881152460983,713.0591379614357,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (14).jpg
412,495,1.2014563106796117,43.74754829851917,37.935831344711595,14.0,37.0,63.0,6.843671241063135,0.020366047066008648,1076.1659955791556,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (15).jpg
461,494,1.0715835140997831,48.08783932131346,35.85013424621859,20.0,43.0,69.0,6.91556288067005,0.013078754740276921,233.4183640267642,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (16).jpg
412,494,1.1990291262135921,42.448577099956765,43.637295199511975,8.0,25.0,65.0,6.581241068461045,0.03103300217645578,950.4351692945133,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (17).jpg
336,496,1.4761904761904763,36.0457769297235,40.17696980480971,7.0,18.0,57.0,6.440771385254856,0.04497512437810945,1507.7474000840461,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (18).jpg
414,494,1.1932367149758454,52.581626865379725,39.56555819819026,28.0,38.0,66.0,6.733287392293287,0.03688442062973641,845.2834839866251,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (19).jpg
416,493,1.1850961538461537,56.75871820876892,44.6703924067548,20.0,43.0,85.0,7.114539183521366,0.022916054461749436,1085.4688223891103,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (2).jpg
413,494,1.1961259079903148,54.131441707266866,41.94351514774104,27.0,38.0,67.0,6.762948804864633,0.030864136749443667,603.9135283328039,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (20).jpg
640,535,0.8359375,36.57452102803738,35.60572279398076,4.0,30.0,56.0,6.225741820128358,0.034279333931177575,818.072988241444,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (21).jpg
639,652,1.0203442879499218,31.123153028601052,35.30564012797784,0.0,24.0,48.0,5.533349864310501,0.022547900745898523,771.3750240360525,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (22).jpg
640,690,1.078125,35.2037839673913,33.60405718275304,1.0,32.0,53.0,5.841731698516981,0.020108069802462575,744.5825280400934,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (23).jpg
631,680,1.0776545166402536,41.1061946490165,34.38354931558679,14.0,40.0,61.0,6.231827342708231,0.022413914019215934,1114.6235715337618,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (24).jpg
408,494,1.2107843137254901,54.047099507819325,41.38022526051784,27.0,43.0,67.0,7.0047233751586635,0.026752919247848252,1251.2622102620503,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (25).jpg
411,492,1.197080291970803,73.30292465333413,39.08310437877501,49.0,64.0,90.0,7.114738425291989,0.02323779245939099,811.6938229327845,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (26).jpg
639,683,1.0688575899843507,51.7429159305925,29.586128303826385,33.0,45.0,64.0,6.676340156341328,0.028033903602717437,1188.1465594444176,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (27).jpg
641,688,1.0733229329173166,48.55329608533179,29.993405189501466,27.0,43.0,63.0,6.701188156826309,0.02195915211062591,750.6126584157063,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (28).jpg
414,492,1.1884057971014492,95.97287518165037,45.493165458663,61.0,87.0,122.0,7.367174951078004,0.030978928213903533,1184.348039893571,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (29).jpg
413,491,1.188861985472155,63.65674637420297,42.061953931767455,30.0,52.0,88.0,7.113101084092255,0.02441549435308104,772.163878205528,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (3).jpg
411,491,1.194647201946472,90.67928305608,51.33403920640045,49.0,77.0,125.0,7.469482707889458,0.0229318068690891,1228.519850861878,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (30).jpg
413,497,1.2033898305084745,51.96401654478932,37.801973238600226,26.0,41.0,70.0,6.9075622274051485,0.03119127779517695,1265.7291376301755,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (31).jpg
415,488,1.1759036144578314,46.75515998419909,29.452719286252872,25.0,40.0,63.0,6.646999268733825,0.014706028231606305,795.8232475629262,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (32).jpg
412,498,1.2087378640776698,74.64343782898585,58.19185088028916,25.0,71.0,109.0,7.286788178388848,0.042796927550705695,812.4032745073317,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (33).jpg
407,490,1.203931203931204,81.1823145966003,57.08354706439021,40.0,77.0,113.0,7.4484471970643735,0.058816122175546756,1272.9714239021262,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (34).jpg
332,490,1.4759036144578312,69.39720309810671,46.69967946628288,41.0,50.0,81.0,6.74524894504776,0.027672233240042258,302.7390965399874,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (35).jpg
338,495,1.4644970414201184,71.02200705277629,45.55061597348726,42.0,52.0,87.0,6.711164466010956,0.026219680678528094,463.87637425222596,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (36).jpg
1129,689,0.6102745792736936,41.45765869072519,35.40931881466529,11.0,38.0,62.0,6.21550787372409,0.009320107619990104,149.26648767893167,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (37).jpg
638,720,1.128526645768025,30.156842128178337,35.37434951134408,0.0,22.0,46.0,5.623031261077941,0.0238884898133855,626.9752388977878,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (38).jpg
641,783,1.2215288611544461,30.259532220369273,35.599125823448205,0.0,22.0,46.0,5.598643110528228,0.019213554987212278,799.6650319260411,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (39).jpg
637,697,1.0941915227629513,36.55488536878166,46.342533819267516,0.0,21.0,57.0,5.910448707245995,0.04733020675196993,2465.7773485678113,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (4).jpg
419,496,1.1837708830548925,60.550138578797444,40.204871352128286,36.0,53.0,78.0,7.032915002857011,0.025779324343917644,1009.9685759820608,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (40).jpg
409,490,1.1980440097799512,76.17700214560152,39.2823226683745,50.0,70.0,94.0,7.158945549038769,0.019933638076907654,730.364761998901,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (41).jpg
411,491,1.194647201946472,102.92164062616142,36.33161793026732,77.0,96.0,124.0,7.102263804332628,0.023962170233947238,580.7805972342081,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (42).jpg
414,487,1.1763285024154588,85.15495640270214,38.58928001499691,58.0,77.0,102.0,7.079612180104647,0.028796620133719947,1240.7810053040332,AUITD,data_raw/auitd_dataset\dataset thyroid\train\Malignant\Tiroides5\tiroides101 (43).jpg
